,track,url,"insert into musicas (nome, url) values"
8210,Bana Öyle Bakma,https://open.spotify.com/track/4DDMXN0aa2RLeR51FX186y,"('Bana Öyle Bakma','https://open.spotify.com/track/4DDMXN0aa2RLeR51FX186y'),"
8211,Kupa Kızı Ve Sinek Valesi,https://open.spotify.com/track/0lX83giId8IqjzbZg2tP5B,"('Kupa Kızı Ve Sinek Valesi','https://open.spotify.com/track/0lX83giId8IqjzbZg2tP5B'),"
8212,Desde Esa Noche,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,"('Desde Esa Noche','https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E'),"
8217,Where Is The Love?,https://open.spotify.com/track/0uqPG793dkDDN7sCUJJIVC,"('Where Is The Love?','https://open.spotify.com/track/0uqPG793dkDDN7sCUJJIVC'),"
8218,La Colegiala,https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1,"('La Colegiala','https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1'),"
8226,Wherever You Will Go,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz,"('Wherever You Will Go','https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz'),"
8227,Closer,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,"('Closer','https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw'),"
8228,Something Just Like This,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,"('Something Just Like This','https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW'),"
8230,Paris,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,"('Paris','https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG'),"
8232,Dont Let Me Down,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,"('Dont Let Me Down','https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm'),"
8234,The One,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,"('The One','https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5'),"
8255,Roses,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,"('Roses','https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y'),"
8264,All We Know,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,"('All We Know','https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK'),"
8265,Young,https://open.spotify.com/track/1KeZgPUr54C8iz3FjqzVoz,"('Young','https://open.spotify.com/track/1KeZgPUr54C8iz3FjqzVoz'),"
8395,It Wont Kill Ya,https://open.spotify.com/track/5xhJmd0I15jFcEdqxfCzKk,"('It Wont Kill Ya','https://open.spotify.com/track/5xhJmd0I15jFcEdqxfCzKk'),"
8421,Akin Ka Na Lang,https://open.spotify.com/track/79yCQrawsilxU56g0UifKQ,"('Akin Ka Na Lang','https://open.spotify.com/track/79yCQrawsilxU56g0UifKQ'),"
8422,We Couldnt Fake It,https://open.spotify.com/track/01tHOHeBwam4SA8h47hUdd,"('We Couldnt Fake It','https://open.spotify.com/track/01tHOHeBwam4SA8h47hUdd'),"
8423,Real Feel,https://open.spotify.com/track/6qMZ4aBo7FighHA75RF49M,"('Real Feel','https://open.spotify.com/track/6qMZ4aBo7FighHA75RF49M'),"
8424,Pale Blue,https://open.spotify.com/track/5uk2KjdnSdC3EwTlAndL8Z,"('Pale Blue','https://open.spotify.com/track/5uk2KjdnSdC3EwTlAndL8Z'),"
8425,Riccione,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4,"('Riccione','https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4'),"
8426,Sold Out,https://open.spotify.com/track/1gQqtmfp9sWORxjuNMrB5k,"('Sold Out','https://open.spotify.com/track/1gQqtmfp9sWORxjuNMrB5k'),"
8427,Iris,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,"('Iris','https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs'),"
8428,Mr. Brightside,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,"('Mr. Brightside','https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN'),"
8433,Naive,https://open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU,"('Naive','https://open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU'),"
8434,She Moves In Her Own Way,https://open.spotify.com/track/5xoUgPXbMNUmoHU0Enwtwq,"('She Moves In Her Own Way','https://open.spotify.com/track/5xoUgPXbMNUmoHU0Enwtwq'),"
8435,Bombadilla,https://open.spotify.com/track/4CnoD3XxuCJC7z0JE3SVWm,"('Bombadilla','https://open.spotify.com/track/4CnoD3XxuCJC7z0JE3SVWm'),"
8436,Stickwitu,https://open.spotify.com/track/5qmXgeIDa1lXB07pgAVlNM,"('Stickwitu','https://open.spotify.com/track/5qmXgeIDa1lXB07pgAVlNM'),"
8437,Keep Me Jealous,https://open.spotify.com/track/3gqVjhFpPMjbZBLNJ7nhj3,"('Keep Me Jealous','https://open.spotify.com/track/3gqVjhFpPMjbZBLNJ7nhj3'),"
8438,The Man Who Cant Be Moved,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI,"('The Man Who Cant Be Moved','https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI'),"
8441,Breakeven,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B,"('Breakeven','https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B'),"
8442,All Night,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,"('All Night','https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW'),"
8444,Middle Of The Night,https://open.spotify.com/track/5dQJKDx0x73seZbwSORa1T,"('Middle Of The Night','https://open.spotify.com/track/5dQJKDx0x73seZbwSORa1T'),"
8465,I Feel It Coming,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,"('I Feel It Coming','https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt'),"
8466,Starboy,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,"('Starboy','https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z'),"
8470,The Hills,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,"('The Hills','https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l'),"
8485,Party Monster,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,"('Party Monster','https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt'),"
8489,Reminder,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,"('Reminder','https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI'),"
8530,Earned It (Fifty Shades Of Grey),https://open.spotify.com/track/7ID2dydg1QFuWObmdhwzfm,"('Earned It (Fifty Shades Of Grey)','https://open.spotify.com/track/7ID2dydg1QFuWObmdhwzfm'),"
8531,Cant Feel My Face,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,"('Cant Feel My Face','https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm'),"
8557,Seven Nation Army,https://open.spotify.com/track/1jNOi6m3Hn8nLEeHCp5Msr,"('Seven Nation Army','https://open.spotify.com/track/1jNOi6m3Hn8nLEeHCp5Msr'),"
8560,Craving You,https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE,"('Craving You','https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE'),"
8562,Die A Happy Man,https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n,"('Die A Happy Man','https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n'),"
8563,Slå mig hårt i ansiktet,https://open.spotify.com/track/58facAQuyUDml53CS4fOd3,"('Slå mig hårt i ansiktet','https://open.spotify.com/track/58facAQuyUDml53CS4fOd3'),"
8564,On My Way,https://open.spotify.com/track/4hiUYb2nb6NlfTP9CD38Pe,"('On My Way','https://open.spotify.com/track/4hiUYb2nb6NlfTP9CD38Pe'),"
8566,Freaks,https://open.spotify.com/track/2VJ8G0LeX2hu7RWc4suNhe,"('Freaks','https://open.spotify.com/track/2VJ8G0LeX2hu7RWc4suNhe'),"
8568,Girls Like (feat. Zara Larsson),https://open.spotify.com/track/5BOZ4skcMubA0R6RD4zf64,"('Girls Like (feat. Zara Larsson)','https://open.spotify.com/track/5BOZ4skcMubA0R6RD4zf64'),"
8569,Ay Mami (feat. Bryant Myers),https://open.spotify.com/track/6ql2L3pp9EuVEruS2BfzNp,"('Ay Mami (feat. Bryant Myers)','https://open.spotify.com/track/6ql2L3pp9EuVEruS2BfzNp'),"
8570,Versace 2017,https://open.spotify.com/track/594Id4J7VH4nVIfI1FwhP9,"('Versace 2017','https://open.spotify.com/track/594Id4J7VH4nVIfI1FwhP9'),"
8571,Hakkebakkeskogen 2017,https://open.spotify.com/track/2Xv0Y4zLC4m2dAQr2EMFOx,"('Hakkebakkeskogen 2017','https://open.spotify.com/track/2Xv0Y4zLC4m2dAQr2EMFOx'),"
8572,Lento/Veloce,https://open.spotify.com/track/5kD9rjzQh9ofsB8404jIpl,"('Lento/Veloce','https://open.spotify.com/track/5kD9rjzQh9ofsB8404jIpl'),"
8573,Il Conforto,https://open.spotify.com/track/7LlJRh9ieHKTwTaaOE3f1i,"('Il Conforto','https://open.spotify.com/track/7LlJRh9ieHKTwTaaOE3f1i'),"
8574,Tandtråd,https://open.spotify.com/track/1K2a8QcaPTDTZ1e4M0s8gQ,"('Tandtråd','https://open.spotify.com/track/1K2a8QcaPTDTZ1e4M0s8gQ'),"
8575,Tårarna i halsen,https://open.spotify.com/track/3QKxz43voebR2NmdKxHQg0,"('Tårarna i halsen','https://open.spotify.com/track/3QKxz43voebR2NmdKxHQg0'),"
8576,No Scrubs,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs,"('No Scrubs','https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs'),"
8578,Hasta la luna,https://open.spotify.com/track/1A3yLIqelu1D7MCtw06Cu7,"('Hasta la luna','https://open.spotify.com/track/1A3yLIqelu1D7MCtw06Cu7'),"
8579,Uh amor (feat. Lionel Ferro),https://open.spotify.com/track/5iwXmJp9HTaGdLexUNQlNp,"('Uh amor (feat. Lionel Ferro)','https://open.spotify.com/track/5iwXmJp9HTaGdLexUNQlNp'),"
8580,WHAT YOU GOT,https://open.spotify.com/track/0ckvQkYnxqWhPPXR0glScG,"('WHAT YOU GOT','https://open.spotify.com/track/0ckvQkYnxqWhPPXR0glScG'),"
8581,Sommaren är kort,https://open.spotify.com/track/2W7tzqjAPXG97RthXx6pNR,"('Sommaren är kort','https://open.spotify.com/track/2W7tzqjAPXG97RthXx6pNR'),"
8582,En del av mitt hjärta,https://open.spotify.com/track/0gQtd0FQjuJSsuK2qHFYoF,"('En del av mitt hjärta','https://open.spotify.com/track/0gQtd0FQjuJSsuK2qHFYoF'),"
8583,Give Me One Reason,https://open.spotify.com/track/2v9D4gQDEptVIvF96NSmD9,"('Give Me One Reason','https://open.spotify.com/track/2v9D4gQDEptVIvF96NSmD9'),"
8584,時をかける少女 - 2017 Version,https://open.spotify.com/track/1FKlk6ZyHDrsv5LJ8BddRP,"('時をかける少女 - 2017 Version','https://open.spotify.com/track/1FKlk6ZyHDrsv5LJ8BddRP'),"
8585,You Want Me,https://open.spotify.com/track/4xX7OsX8XTGWJgRxNNIaFT,"('You Want Me','https://open.spotify.com/track/4xX7OsX8XTGWJgRxNNIaFT'),"
8587,長相廝守,https://open.spotify.com/track/3VSFri2BxieCG7RtuxFMXr,"('長相廝守','https://open.spotify.com/track/3VSFri2BxieCG7RtuxFMXr'),"
8588,När man festar festar man,https://open.spotify.com/track/63kgvYkyiyVAAomPuP2Ipt,"('När man festar festar man','https://open.spotify.com/track/63kgvYkyiyVAAomPuP2Ipt'),"
8589,Hyggesang,https://open.spotify.com/track/3T9RFgqWQ0KXxdo3AiaBUS,"('Hyggesang','https://open.spotify.com/track/3T9RFgqWQ0KXxdo3AiaBUS'),"
8590,Africa,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,"('Africa','https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX'),"
8591,Butterfly Effect,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,"('Butterfly Effect','https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX'),"
8595,goosebumps,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,"('goosebumps','https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2'),"
8596,beibs in the trap,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,"('beibs in the trap','https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8'),"
8625,Senyummu Hanya Untukku,https://open.spotify.com/track/22VwZbdu9oNkOtfGyWEUNh,"('Senyummu Hanya Untukku','https://open.spotify.com/track/22VwZbdu9oNkOtfGyWEUNh'),"
8626,YOUTH,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9,"('YOUTH','https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9'),"
8627,Destur,https://open.spotify.com/track/2H8En6lNsFLJyneTOBSPKA,"('Destur','https://open.spotify.com/track/2H8En6lNsFLJyneTOBSPKA'),"
8628,Drop That Low (When I Dip),https://open.spotify.com/track/4gMCKJJzpibteIRw3xZL2R,"('Drop That Low (When I Dip)','https://open.spotify.com/track/4gMCKJJzpibteIRw3xZL2R'),"
8629,Ruang Sendiri,https://open.spotify.com/track/3xTRHJwjjTP9dBP9aWbCi1,"('Ruang Sendiri','https://open.spotify.com/track/3xTRHJwjjTP9dBP9aWbCi1'),"
8630,Monokrom,https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL,"('Monokrom','https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL'),"
8631,Pamit,https://open.spotify.com/track/3B4VP6swG49n3scg2aMfA6,"('Pamit','https://open.spotify.com/track/3B4VP6swG49n3scg2aMfA6'),"
8632,Cahaya,https://open.spotify.com/track/2rGGLCSkv9ISfH64KSYFBj,"('Cahaya','https://open.spotify.com/track/2rGGLCSkv9ISfH64KSYFBj'),"
8633,Manusia Kuat,https://open.spotify.com/track/1vT1rKlEzvT9r0uYwAuwC8,"('Manusia Kuat','https://open.spotify.com/track/1vT1rKlEzvT9r0uYwAuwC8'),"
8634,1000 Tahun Lamanya,https://open.spotify.com/track/23K1DCCIlAmi97SWZhzZ0V,"('1000 Tahun Lamanya','https://open.spotify.com/track/23K1DCCIlAmi97SWZhzZ0V'),"
8635,Cold Blood,https://open.spotify.com/track/5xpScO7frkFncHij08H2C8,"('Cold Blood','https://open.spotify.com/track/5xpScO7frkFncHij08H2C8'),"
8636,Wake Up Alone,https://open.spotify.com/track/2vzBZ87UkwvkIycWEWFrYp,"('Wake Up Alone','https://open.spotify.com/track/2vzBZ87UkwvkIycWEWFrYp'),"
8638,İki Cihan,https://open.spotify.com/track/5dPmt30dD9XFhX1Pn6XSf0,"('İki Cihan','https://open.spotify.com/track/5dPmt30dD9XFhX1Pn6XSf0'),"
8639,Beyonce,https://open.spotify.com/track/0fXe1nwFan0sQoHwKI7s0q,"('Beyonce','https://open.spotify.com/track/0fXe1nwFan0sQoHwKI7s0q'),"
8640,Heathens,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,"('Heathens','https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr'),"
8641,Ride,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,"('Ride','https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW'),"
8643,Stressed Out,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,"('Stressed Out','https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn'),"
8675,SIGNAL,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,"('SIGNAL','https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0'),"
8676,TT,https://open.spotify.com/track/1nMbZ9OsVNSLEyijI80EST,"('TT','https://open.spotify.com/track/1nMbZ9OsVNSLEyijI80EST'),"
8677,TT - Japanese ver.,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G,"('TT - Japanese ver.','https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G'),"
8678,Like OOH-AHH - Japanese ver.,https://open.spotify.com/track/2bnUATKYS3JykGpZjjlbXV,"('Like OOH-AHH - Japanese ver.','https://open.spotify.com/track/2bnUATKYS3JykGpZjjlbXV'),"
8679,SIGNAL - Japanese ver.,https://open.spotify.com/track/4R7QVSqBN0koJHcOL7PGb5,"('SIGNAL - Japanese ver.','https://open.spotify.com/track/4R7QVSqBN0koJHcOL7PGb5'),"
8680,CHEER UP - Japanese ver.,https://open.spotify.com/track/5UnRutJ5phJ9Ti4WnFgEoJ,"('CHEER UP - Japanese ver.','https://open.spotify.com/track/5UnRutJ5phJ9Ti4WnFgEoJ'),"
8681,KNOCK KNOCK - Japanese ver.,https://open.spotify.com/track/5LkQpbBFgoyQm1jGlznT7p,"('KNOCK KNOCK - Japanese ver.','https://open.spotify.com/track/5LkQpbBFgoyQm1jGlznT7p'),"
8683,Touchdown,https://open.spotify.com/track/73VfCfo6yiozAzMPcCgWY7,"('Touchdown','https://open.spotify.com/track/73VfCfo6yiozAzMPcCgWY7'),"
8684,Jelly Jelly,https://open.spotify.com/track/2GJxT761mGTQocouI2oLTe,"('Jelly Jelly','https://open.spotify.com/track/2GJxT761mGTQocouI2oLTe'),"
8686,1 To 10,https://open.spotify.com/track/6XvUbny0oY8v4sPicah4Ju,"('1 To 10','https://open.spotify.com/track/6XvUbny0oY8v4sPicah4Ju'),"
8687,KNOCK KNOCK,https://open.spotify.com/track/3rQjCycDV0Ibadg6A1Nq45,"('KNOCK KNOCK','https://open.spotify.com/track/3rQjCycDV0Ibadg6A1Nq45'),"
8688,CHEER UP,https://open.spotify.com/track/6jIpuClSFwyBoGTwwpkKU5,"('CHEER UP','https://open.spotify.com/track/6jIpuClSFwyBoGTwwpkKU5'),"
8689,Like OOH-AHH,https://open.spotify.com/track/2SivUkzgql54t0O4dH1b7O,"('Like OOH-AHH','https://open.spotify.com/track/2SivUkzgql54t0O4dH1b7O'),"
8690,What You Know,https://open.spotify.com/track/6jrMVRReY24qzCfe1BRrww,"('What You Know','https://open.spotify.com/track/6jrMVRReY24qzCfe1BRrww'),"
8691,911 / Mr. Lonely,https://open.spotify.com/track/1pGAvZo2axYXAXYiSeYEqY,"('911 / Mr. Lonely','https://open.spotify.com/track/1pGAvZo2axYXAXYiSeYEqY'),"
8693,Who Dat Boy,https://open.spotify.com/track/1a0wEEHipnBR7WOHFA6ucQ,"('Who Dat Boy','https://open.spotify.com/track/1a0wEEHipnBR7WOHFA6ucQ'),"
8702,FuckBoi,https://open.spotify.com/track/7HbMB7Ul0UBK7M8G5I9A0y,"('FuckBoi','https://open.spotify.com/track/7HbMB7Ul0UBK7M8G5I9A0y'),"
8703,Nice Girl 2.0,https://open.spotify.com/track/607TgBgbTvP8CTgIHN0R6q,"('Nice Girl 2.0','https://open.spotify.com/track/607TgBgbTvP8CTgIHN0R6q'),"
8704,Für die Gang,https://open.spotify.com/track/5TKIutymE7YA4mTcLa9eAQ,"('Für die Gang','https://open.spotify.com/track/5TKIutymE7YA4mTcLa9eAQ'),"
8705,Der Pate,https://open.spotify.com/track/1iPTSLcoezNpFMaXK29EsG,"('Der Pate','https://open.spotify.com/track/1iPTSLcoezNpFMaXK29EsG'),"
8709,Brennum allt,https://open.spotify.com/track/4Bxf2Lc7uTDrhe8ZRPDqaK,"('Brennum allt','https://open.spotify.com/track/4Bxf2Lc7uTDrhe8ZRPDqaK'),"
8710,Bróðir,https://open.spotify.com/track/5ugWOBXogNqFeLGOkHffhd,"('Bróðir','https://open.spotify.com/track/5ugWOBXogNqFeLGOkHffhd'),"
8711,Te Regalo,https://open.spotify.com/track/7c36pInnsI3DzAGDQcTW99,"('Te Regalo','https://open.spotify.com/track/7c36pInnsI3DzAGDQcTW99'),"
8712,Ahora mirame,https://open.spotify.com/track/780CrNUSw5RrRWHSOf9sAA,"('Ahora mirame','https://open.spotify.com/track/780CrNUSw5RrRWHSOf9sAA'),"
8713,Intento,https://open.spotify.com/track/1nvomogWZSfnw3H4Uti0eL,"('Intento','https://open.spotify.com/track/1nvomogWZSfnw3H4Uti0eL'),"
8714,4 da manhã,https://open.spotify.com/track/5xVJU6DJHnmHnbbKS56yCC,"('4 da manhã','https://open.spotify.com/track/5xVJU6DJHnmHnbbKS56yCC'),"
8715,Seni Unutmaya Ömrüm Yeter mi,https://open.spotify.com/track/5wZCYt2WkkN4nPxyTh192n,"('Seni Unutmaya Ömrüm Yeter mi','https://open.spotify.com/track/5wZCYt2WkkN4nPxyTh192n'),"
8716,Tadhana,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,"('Tadhana','https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR'),"
8717,Vitrine,https://open.spotify.com/track/0NUvPSk4VzBW0ClqgGxNRj,"('Vitrine','https://open.spotify.com/track/0NUvPSk4VzBW0ClqgGxNRj'),"
8718,Besame,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz,"('Besame','https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz'),"
8722,Rap Consciente,https://open.spotify.com/track/3Th4j4YtGqI1et8nSeW0JO,"('Rap Consciente','https://open.spotify.com/track/3Th4j4YtGqI1et8nSeW0JO'),"
8723,Naar Beneden,https://open.spotify.com/track/7kLzC4eyCotDtx6yahxyYJ,"('Naar Beneden','https://open.spotify.com/track/7kLzC4eyCotDtx6yahxyYJ'),"
8724,Riptide,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,"('Riptide','https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm'),"
8728,Georgia,https://open.spotify.com/track/6Fha6tXHkL3r9m9nNqQG8p,"('Georgia','https://open.spotify.com/track/6Fha6tXHkL3r9m9nNqQG8p'),"
8729,Sinds Nen Dag Of 2 (38 Jaar),https://open.spotify.com/track/1l0snphuGKSJPTczjmcjKH,"('Sinds Nen Dag Of 2 (38 Jaar)','https://open.spotify.com/track/1l0snphuGKSJPTczjmcjKH'),"
8730,WADDISTJOM,https://open.spotify.com/track/0o1cDEHf7Z2ApT9TeLkYyT,"('WADDISTJOM','https://open.spotify.com/track/0o1cDEHf7Z2ApT9TeLkYyT'),"
8731,A Thousand Miles,https://open.spotify.com/track/5y69gQtK33qxb8a24ACkCy,"('A Thousand Miles','https://open.spotify.com/track/5y69gQtK33qxb8a24ACkCy'),"
8733,Insegura,https://open.spotify.com/track/2jahKqF76dRFDwCqd6FzS7,"('Insegura','https://open.spotify.com/track/2jahKqF76dRFDwCqd6FzS7'),"
8734,Ogni volta,https://open.spotify.com/track/7kZWWuvRJNvjxLS9lNf3J3,"('Ogni volta','https://open.spotify.com/track/7kZWWuvRJNvjxLS9lNf3J3'),"
8735,E...,https://open.spotify.com/track/3sXG72VsGq6GdNRYntEnSY,"('E...','https://open.spotify.com/track/3sXG72VsGq6GdNRYntEnSY'),"
8736,Sally,https://open.spotify.com/track/2bXgEgrYqGaAh0AuvZuAnK,"('Sally','https://open.spotify.com/track/2bXgEgrYqGaAh0AuvZuAnK'),"
8737,Albachiara,https://open.spotify.com/track/5xBZz1dSUm1gMjl3UravF1,"('Albachiara','https://open.spotify.com/track/5xBZz1dSUm1gMjl3UravF1'),"
8738,Come Nelle Favole,https://open.spotify.com/track/71LtXfhnWA7kR8Ntk1VE8R,"('Come Nelle Favole','https://open.spotify.com/track/71LtXfhnWA7kR8Ntk1VE8R'),"
8739,6 In the Morning,https://open.spotify.com/track/7nbr4TKPTsVbngPqWmXhNi,"('6 In the Morning','https://open.spotify.com/track/7nbr4TKPTsVbngPqWmXhNi'),"
8740,Trankilo,https://open.spotify.com/track/4hwwDxMDxwNbCyUJuI5sLa,"('Trankilo','https://open.spotify.com/track/4hwwDxMDxwNbCyUJuI5sLa'),"
8741,Yankee Candle,https://open.spotify.com/track/0XEi8v2VUk6BCAiPZQXdeL,"('Yankee Candle','https://open.spotify.com/track/0XEi8v2VUk6BCAiPZQXdeL'),"
8742,Mended,https://open.spotify.com/track/7tj9bP2fBemdiRo77wCzPw,"('Mended','https://open.spotify.com/track/7tj9bP2fBemdiRo77wCzPw'),"
8743,Älä droppaa mun tunnelmaa,https://open.spotify.com/track/1aty40lOztXmjuKi1XO81m,"('Älä droppaa mun tunnelmaa','https://open.spotify.com/track/1aty40lOztXmjuKi1XO81m'),"
8744,Tequila,https://open.spotify.com/track/3bf34ookDu0b5WA9dIjfB6,"('Tequila','https://open.spotify.com/track/3bf34ookDu0b5WA9dIjfB6'),"
8745,Muitaki ihmisii,https://open.spotify.com/track/1G0u9V4wCkgcPe2cZF4MOm,"('Muitaki ihmisii','https://open.spotify.com/track/1G0u9V4wCkgcPe2cZF4MOm'),"
8746,Bandida,https://open.spotify.com/track/4J8NOZRQ4L1ZYGCdn7jrvK,"('Bandida','https://open.spotify.com/track/4J8NOZRQ4L1ZYGCdn7jrvK'),"
8747,Je men vais,https://open.spotify.com/track/2Vd1vVQaBilW0O6nmU5BkH,"('Je men vais','https://open.spotify.com/track/2Vd1vVQaBilW0O6nmU5BkH'),"
8748,Moi aimer Toi,https://open.spotify.com/track/0mbT71B8hMCbdKEf3Q1kh8,"('Moi aimer Toi','https://open.spotify.com/track/0mbT71B8hMCbdKEf3Q1kh8'),"
8749,Obsession (feat. Jon Bellion),https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk,"('Obsession (feat. Jon Bellion)','https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk'),"
8752,Stray Cat,https://open.spotify.com/track/5SUyhsB9p3OV6dgA9Vfqnr,"('Stray Cat','https://open.spotify.com/track/5SUyhsB9p3OV6dgA9Vfqnr'),"
8753,Qué Bonito,https://open.spotify.com/track/5rhQzYGJqaSOO1RcZFbtQb,"('Qué Bonito','https://open.spotify.com/track/5rhQzYGJqaSOO1RcZFbtQb'),"
8754,No Quería Engañarte,https://open.spotify.com/track/7mvgoSoN2klG8M68WZLrYq,"('No Quería Engañarte','https://open.spotify.com/track/7mvgoSoN2klG8M68WZLrYq'),"
8755,Herregud,https://open.spotify.com/track/7wPa4hnWV7xMqjEMSOz0ey,"('Herregud','https://open.spotify.com/track/7wPa4hnWV7xMqjEMSOz0ey'),"
8756,One Night Stand,https://open.spotify.com/track/0mYH2p6u1gyi3k40xEOvUT,"('One Night Stand','https://open.spotify.com/track/0mYH2p6u1gyi3k40xEOvUT'),"
8757,Definisi Bahagia - Piano Version,https://open.spotify.com/track/2z4PJtBpu9OdJOHMH0P7t5,"('Definisi Bahagia - Piano Version','https://open.spotify.com/track/2z4PJtBpu9OdJOHMH0P7t5'),"
8758,Friday Night,https://open.spotify.com/track/7HGHhLbAklVxGkYdwyeVML,"('Friday Night','https://open.spotify.com/track/7HGHhLbAklVxGkYdwyeVML'),"
8763,Soriyako,https://open.spotify.com/track/5CgDWL4LtAejgMmbOwIUui,"('Soriyako','https://open.spotify.com/track/5CgDWL4LtAejgMmbOwIUui'),"
8764,Min Favorit,https://open.spotify.com/track/2bVwmw32wYGg5LTLbWgp7W,"('Min Favorit','https://open.spotify.com/track/2bVwmw32wYGg5LTLbWgp7W'),"
8765,Para dormir contigo otra vez,https://open.spotify.com/track/5MarqoT4wE5uNITGuEZams,"('Para dormir contigo otra vez','https://open.spotify.com/track/5MarqoT4wE5uNITGuEZams'),"
